2000,Gold Cup,2,David Kendrick


2001,Gold Cup,1,David Mossop
2001,Gold Cup,1,Tim Rees
2001,Gold Cup,1,Tony Forrester
2001,Gold Cup,1,Andrew McIntosh
2001,Gold Cup,1,Justin Hackett
2001,Gold Cup,1,Jason Hackett

2001,Gold Cup,2,Willie Crook
2001,Gold Cup,2,Rob Sharpe
2001,Gold Cup,2,Graham Kirby
2001,Gold Cup,2,Tony Sowter
2001,Gold Cup,2,Tony McNiff


2002,Gold Cup,1,Phil King
2002,Gold Cup,1,David Bakhshi
2002,Gold Cup,1,Andrew Robson
2002,Gold Cup,1,Andrew McIntosh

2002,Gold Cup,2,Ian Monachan
2002,Gold Cup,2,Unal Durmus
2002,Gold Cup,2,Espen Erichsen
2002,Gold Cup,2,Lionel Wright
2002,Gold Cup,2,Gunnar Hallberg


2003,Gold Cup,1,Peter Lee
2003,Gold Cup,1,Sean O'Neill
2003,Gold Cup,1,Bob Rowlands
2003,Gold Cup,1,Jeffrey Allerton
2003,Gold Cup,1,Frances Hinden
2003,Gold Cup,1,John Frosztega

2003,Gold Cup,2,Janet de Botton
2003,Gold Cup,2,Nick Sandqvist
2003,Gold Cup,2,Gunnar Halberg
2003,Gold Cup,2,Paul Hackett
2003,Gold Cup,2,Justin Hackett
2003,Gold Cup,2,Jason Hackett


2004,Gold Cup,1,Alexander Allfrey
2004,Gold Cup,1,Andrew Robson
2004,Gold Cup,1,David Bakhshi
2004,Gold Cup,1,Andrew McIntosh

2004,Gold Cup,2,Ian Monachan
2004,Gold Cup,2,David Burn
2004,Gold Cup,2,Brian Callaghan
2004,Gold Cup,2,Gary Hyett
2004,Gold Cup,2,Alan Mould


2005,Gold Cup,1,Janet de Botton
2005,Gold Cup,1,Nick Sandqvist
2005,Gold Cup,1,Justin Hackett
2005,Gold Cup,1,Jason Hackett
2005,Gold Cup,1,Gunnar Hallberg
2005,Gold Cup,1,Artur Malinowski

2005,Gold Cup,2,Patrick Collins
2005,Gold Cup,2,Derek Patterson
2005,Gold Cup,2,Gerald Tredinnick
2005,Gold Cup,2,Stuart Tredinnick
2005,Gold Cup,2,Neil Rosen
2005,Gold Cup,2,Peter Crouch


2006,Gold Cup,1,David Walker
2006,Gold Cup,1,Malcolm Cuthbertson
2006,Gold Cup,1,Brian Short
2006,Gold Cup,1,John Matheson
2006,Gold Cup,1,John Murdoch
2006,Gold Cup,1,Douglas Piper

2006,Gold Cup,2,Michael Byrne
2006,Gold Cup,2,John Hassett
2006,Gold Cup,2,Alex Morris
2006,Gold Cup,2,Bill Hirst
2006,Gold Cup,2,Michelle Brunner
2006,Gold Cup,2,John Holland


2007,Gold Cup,1,Alexander Allfrey
2007,Gold Cup,1,David Bakhshi
2007,Gold Cup,1,Tony Forrester
2007,Gold Cup,1,Andrew Robson

2007,Gold Cup,2,Nick Stevens
2007,Gold Cup,2,Paul Bowyer
2007,Gold Cup,2,Jim Mason
2007,Gold Cup,2,Duncan Happer
2007,Gold Cup,2,Ben Green
2007,Gold Cup,2,Dick Pathan


2008,Gold Cup,1,Janet de Botton
2008,Gold Cup,1,Nick Sandqvist
2008,Gold Cup,1,Justin Hackett
2008,Gold Cup,1,Jason Hackett
2008,Gold Cup,1,David Burn
2008,Gold Cup,1,Artur Malinowski

2008,Gold Cup,2,Patrick Collins
2008,Gold Cup,2,Derek Patterson
2008,Gold Cup,2,Gerald Tredinnick
2008,Gold Cup,2,Stuart Tredinnick


2009,Gold Cup,1,Alexander Allfrey
2009,Gold Cup,1,Tony Forrester
2009,Gold Cup,1,Andrew Robson
2009,Gold Cup,1,Peter Crouch
2009,Gold Cup,1,David Bakhshi

2009,Gold Cup,2,Patrick Collins
2009,Gold Cup,2,Derek Patterson
2009,Gold Cup,2,Gerald Tredinnick
2009,Gold Cup,2,Stuart Tredinnick


2010,Gold Cup,1,Simon Gillis
2010,Gold Cup,1,Gunnar Hallberg
2010,Gold Cup,1,Robert Sheehan
2010,Gold Cup,1,Zia Mahmood
2010,Gold Cup,1,David Burn
2010,Gold Cup,1,Fredrik Bjornlund

2010,Gold Cup,2,Nick Stevens
2010,Gold Cup,2,Paul Bowyer
2010,Gold Cup,2,Duncan Happer
2010,Gold Cup,2,Garry Watson
2010,Gold Cup,2,David Jones




2011,Gold Cup,1,Peter Lee
2011,Gold Cup,1,Jeffrey Allerton
2011,Gold Cup,1,Frances Hinden
2011,Gold Cup,1,Graham Osborne
2011,Gold Cup,1,Andy Bowles
2011,Gold Cup,1,John Howard

2011,Gold Cup,2,Alexander Allfrey
2011,Gold Cup,2,Andrew Robson
2011,Gold Cup,2,Tony Forrester
2011,Gold Cup,2,David Gold
2011,Gold Cup,2,Peter Crouch
2011,Gold Cup,2,Derek Patterson


2012,Gold Cup,1,Alexander Allfrey
2012,Gold Cup,1,Andrew Robson
2012,Gold Cup,1,Tony Forrester
2012,Gold Cup,1,David Gold
2012,Gold Cup,1,Peter Crouch
2012,Gold Cup,1,Derek Patterson

2012,Gold Cup,2,Janet de Botton
2012,Gold Cup,2,Nick Sandqvist
2012,Gold Cup,2,Thor-Erik Hoftaniska
2012,Gold Cup,2,Artur Malinowski
2012,Gold Cup,2,David Burn




2013,Gold Cup,1,Alexander Allfrey
2013,Gold Cup,1,Andrew Robson
2013,Gold Cup,1,Tony Forrester
2013,Gold Cup,1,David Gold
2013,Gold Cup,1,Peter Crouch

2013,Gold Cup,2,Brian Senior
2013,Gold Cup,2,Sandra Penfold
2013,Gold Cup,2,Ed Jones
2013,Gold Cup,2,Joe Fawcett
2013,Gold Cup,2,Glyn Liggins




2014,Gold Cup,1,Alexander Allfrey
2014,Gold Cup,1,Andrew Robson
2014,Gold Cup,1,Tony Forrester
2014,Gold Cup,1,David Gold
2014,Gold Cup,1,David Bakhshi

2014,Gold Cup,2,Andrew McIntosh
2014,Gold Cup,2,Stefan Skorchev
2014,Gold Cup,2,Phil King
2014,Gold Cup,2,Cameron Small

2015,Gold Cup,1,Simon Cope
2015,Gold Cup,1,Nicola Smith
2015,Gold Cup,1,John Holland
2015,Gold Cup,1,Peter Crouch
2015,Gold Cup,1,Ben Green

2015,Gold Cup,2,Barry Myers
2015,Gold Cup,2,Sally Brock
2015,Gold Cup,2,Chris Dixon
2015,Gold Cup,2,Taf Anthias
